,Address,Txns_x,First Transacted_x,Last Transacted_x,Ⱥ In_x,Ⱥ Out_x,Ⱥ Net_x,Txns_y,First Transacted_y,Last Transacted_y,Ⱥ In_y,Ⱥ Out_y,Ⱥ Net_y,exists
3472,B2QNI4GJMP7GLUFMKU3XSV5PR3EILPWDXIPPFAH6PLGTZQFKRRTD3MSQUA,1,"5/21/2021, 6:42:10 AM","5/21/2021, 6:42:10 AM",0.0,29.7751,-29.7751,1.0,"10/23/2022, 11:12:25 PM","10/23/2022, 11:12:25 PM",0.0,0.002,-0.002,both
3479,5XFVQYXI3FSQMRCU6UNLAABI5ZG2HTDAWVYRE3SWDWJQMVY72Y2OGYPXTQ,1,"5/20/2021, 8:58:16 PM","5/20/2021, 8:58:16 PM",0.0,42214.7376,-42214.7376,1.0,"10/22/2022, 7:12:34 PM","10/22/2022, 7:12:34 PM",0.0,0.002,-0.002,both
3503,4G5AS4G7YARTUX6XBB6BRIBEXYM7NBHGMYD4DJVXSUKJW4SUPCGCKD232U,5,"12/11/2020, 12:09:07 AM","5/18/2021, 10:08:09 PM",0.0,156947.2001,-156947.2001,1.0,"10/22/2022, 5:17:06 AM","10/22/2022, 5:17:06 AM",0.0,0.002,-0.002,both
3507,27R4N6RXZNI3RQA7WFQIKW225GGJQP2FVZQKR22G5LLD5FCXDDFFXJPOFE,2,"5/16/2021, 11:27:09 PM","5/17/2021, 5:06:06 AM",0.0,2260.9048,-2260.9048,1.0,"10/21/2022, 9:32:58 AM","10/21/2022, 9:32:58 AM",0.0,0.002,-0.002,both
3518,WV4NDWG2CB67RHEKI5QAG6OZXOOKWAT5TZEH2ULOK3GHACDD3NF2JAHGMI,1,"5/16/2021, 1:21:07 AM","5/16/2021, 1:21:07 AM",0.0,401.0866,-401.0866,1.0,"10/24/2022, 9:09:05 PM","10/24/2022, 9:09:05 PM",0.0,0.002,-0.002,both
3530,IPKYVYSQH54UTEJ4PNTQOSGVGZ2UBHGEJBOSLMQTFAN6RMSQFUQRVQ24GQ,1,"5/13/2021, 9:31:12 AM","5/13/2021, 9:31:12 AM",0.0,700.9,-700.9,1.0,"10/24/2022, 1:41:18 PM","10/24/2022, 1:41:18 PM",0.0,0.002,-0.002,both
3531,X47P2W4G4KKMA5HPCPGZZPYCMWOHOVKSURI7MUYYBUMHPTSS2LFRBUUKKI,1,"5/13/2021, 9:10:07 AM","5/13/2021, 9:10:07 AM",0.0,1437.1585,-1437.1585,1.0,"10/24/2022, 5:48:22 AM","10/24/2022, 5:48:22 AM",0.0,0.001506,-0.001506,both
3536,AK7OEB75J7KSQUQQCF4E77PWPSGBOCL5YHXI5L2DPEIZRBLLOYTIM5YOFU,1,"5/12/2021, 9:36:13 PM","5/12/2021, 9:36:13 PM",0.0,387.207492,-387.207492,1.0,"10/23/2022, 6:34:05 PM","10/23/2022, 6:34:05 PM",0.0,0.002,-0.002,both
3547,L77BTFHFX6GUWI2ACJ2J5LKG2LAROXIXQEDF626RK56CC7RVNXJBXKUM7M,3,"4/8/2021, 3:28:14 AM","5/12/2021, 6:04:06 AM",0.0,2558.4458,-2558.4458,1.0,"10/24/2022, 2:45:34 PM","10/24/2022, 2:45:34 PM",0.0,0.001563,-0.001563,both
3548,DC5UL2U5T6CPNDIY25L47CPA753OYDIXCV4RJHBVBE5ECA6QQBLF6EHL3Y,3,"4/18/2021, 3:49:18 PM","5/12/2021, 4:11:08 AM",0.0,3777.271959,-3777.271959,1.0,"10/24/2022, 10:41:45 AM","10/24/2022, 10:41:45 AM",0.0,0.002,-0.002,both
3555,SNNKVI6TEVBNUWEEQTG2L56AODJDS66E5R5RUNEUUVRTNWEMNQAN6MTQIA,2,"5/11/2021, 7:40:13 AM","5/11/2021, 9:03:08 AM",0.0,101422.597716,-101422.597716,1.0,"10/24/2022, 6:49:55 PM","10/24/2022, 6:49:55 PM",0.0,0.002,-0.002,both
3564,2PENAFHHAUG5XX4OJBLFURUKVOVJWFTPV6D6AHNMDI2BD7QANWPY7TD2KM,1,"5/10/2021, 1:10:08 PM","5/10/2021, 1:10:08 PM",0.0,12.233698,-12.233698,1.0,"10/21/2022, 1:53:55 PM","10/21/2022, 1:53:55 PM",0.0,0.002,-0.002,both
3566,RYJIPBOCR3MYNEMRLZ44UFFML6ZDXEGYDTB3JBTZBWFJRKJZUBR2ZWIUBQ,1,"5/10/2021, 11:35:10 AM","5/10/2021, 11:35:10 AM",0.0,222.0,-222.0,1.0,"10/24/2022, 6:28:06 PM","10/24/2022, 6:28:06 PM",0.0,0.001556,-0.001556,both
3568,C4IJAYDTTI2BS3LWLFIXT7LUUFVDOMFBC3PNXKUPSLUDJZXIT2Q2KMXEXE,20,"1/20/2021, 10:13:09 AM","5/10/2021, 8:00:16 AM",0.0,91506.7639,-91506.7639,1.0,"10/24/2022, 10:02:53 AM","10/24/2022, 10:02:53 AM",0.0,0.002,-0.002,both
3593,ABQBNDIK2PJ7V7AL7KJQUELN7HXVW6CMCBXVGB7WT2HNSBWG4AJZGQK3CU,1,"5/7/2021, 8:50:14 AM","5/7/2021, 8:50:14 AM",0.0,15.1899,-15.1899,1.0,"10/23/2022, 4:11:39 PM","10/23/2022, 4:11:39 PM",0.0,0.002,-0.002,both
3594,2NGV6SCRYDKH2RJ2HSVOX2Q2CRVPYILVFFYCZICJLPX7XISPYVSTCWQRHQ,1,"5/7/2021, 1:28:32 AM","5/7/2021, 1:28:32 AM",0.0,1814.9626,-1814.9626,1.0,"10/21/2022, 1:21:16 PM","10/21/2022, 1:21:16 PM",0.0,0.002,-0.002,both
3609,W24C5GR2A3Q6TGUCNHC4DQX6J62NI2OZWCN7DRNEH26NBR3Z6B4QDMVTS4,1,"5/6/2021, 10:30:10 AM","5/6/2021, 10:30:10 AM",0.0,163.6555,-163.6555,1.0,"10/24/2022, 8:41:48 PM","10/24/2022, 8:41:48 PM",0.0,0.001674,-0.001674,both
3619,ETOSUAURY3E7QNBO6P2QRK7KKORW7YRXX26CZFN3WFZCOUQS6TEHGVT5GM,1,"5/5/2021, 4:45:34 AM","5/5/2021, 4:45:34 AM",0.0,353.52,-353.52,1.0,"10/24/2022, 11:32:52 AM","10/24/2022, 11:32:52 AM",0.0,0.001647,-0.001647,both
3624,7VB6XOSNCIFJ3VQCHUPERB7XAZZSYREEE4VO4NAOE76BS3TAAM4QK3YO4I,1,"5/4/2021, 9:37:10 PM","5/4/2021, 9:37:10 PM",0.0,155.9306,-155.9306,1.0,"10/23/2022, 12:41:38 PM","10/23/2022, 12:41:38 PM",0.0,0.001845,-0.001845,both
3640,EF355S27IG7EDUV4BOB7VFOFJZZFN6YQGSMHIN3VIH3PENBCWMJIJKEP5M,1,"5/3/2021, 2:11:09 AM","5/3/2021, 2:11:09 AM",0.0,629.5494,-629.5494,1.0,"10/24/2022, 11:17:44 AM","10/24/2022, 11:17:44 AM",0.0,0.002,-0.002,both
3653,R2NT7XHXN5JJBKT2N42GSSK4EIEAVCKOVOF6L6EXP6ILIYRNJ4FILCTWHA,1,"5/1/2021, 11:33:12 PM","5/1/2021, 11:33:12 PM",0.0,900.0,-900.0,1.0,"10/24/2022, 5:58:00 PM","10/24/2022, 5:58:00 PM",0.0,0.0011,-0.0011,both
3654,RPSUJTMIMRK3RN3GIEGIPLENLLPSEGWPU2KRXMMJWLOGKYTHC6FCNCCYNU,1,"5/1/2021, 11:08:07 PM","5/1/2021, 11:08:07 PM",0.0,60.140963,-60.140963,1.0,"10/24/2022, 6:19:06 PM","10/24/2022, 6:19:06 PM",0.0,0.00194,-0.00194,both
3656,LOEPE7BSPXSOOLRTHVY3FDPJWWKHXQE65GZP62E6GFFXITX24UC3ETZNKA,1,"5/1/2021, 1:28:19 PM","5/1/2021, 1:28:19 PM",0.0,735.996992,-735.996992,1.0,"10/24/2022, 3:00:36 PM","10/24/2022, 3:00:36 PM",0.0,0.002,-0.002,both
3657,KZIG6L6WWA3YLT6ZE737UE3YLT4ZFO35FUXEPXV6BZLOBN7OBAG4BUMPZM,1,"5/1/2021, 12:42:12 PM","5/1/2021, 12:42:12 PM",0.0,597.6287,-597.6287,1.0,"10/24/2022, 2:38:52 PM","10/24/2022, 2:38:52 PM",0.0,0.002,-0.002,both
3685,AS3YOFLNGVBJMEAACCQYC4DZUGCALKIGRQWZLQNPWG2YQBBK32JWFGGKBQ,2,"4/26/2021, 7:15:07 PM","4/29/2021, 7:55:15 PM",0.0,616.4843,-616.4843,1.0,"10/23/2022, 8:45:16 PM","10/23/2022, 8:45:16 PM",0.0,0.002,-0.002,both
3690,7IG7ZDHH4ATVIHYXBJ3C5S5LTT2H7NXPIIDIFA54JEMUNRDTK7ZDQYYOW4,1,"4/29/2021, 7:26:17 AM","4/29/2021, 7:26:17 AM",0.0,899.9,-899.9,1.0,"10/23/2022, 9:03:20 AM","10/23/2022, 9:03:20 AM",0.0,0.001708,-0.001708,both
3691,GE45YJOADTY6FF4S6X7YHCU3B2TG3VL3MXDC3BJTTD5PUMGRJYQYHU4GOA,1,"4/29/2021, 5:45:13 AM","4/29/2021, 5:45:13 AM",0.0,860.899999,-860.899999,1.0,"10/24/2022, 12:23:17 PM","10/24/2022, 12:23:17 PM",0.0,0.001138,-0.001138,both
3692,JXLL3D7RHN5TKYVWBTAKHYTRJDV5RKVULOEHZIEXXKYE3K6DVBEO7YGW3U,1,"4/29/2021, 3:43:15 AM","4/29/2021, 3:43:15 AM",0.0,39840.798992,-39840.798992,1.0,"10/24/2022, 2:05:30 PM","10/24/2022, 2:05:30 PM",0.0,0.002,-0.002,both
3732,O7EFJYB3YEYWYNJ2VAWS535BA7S2S24447IGS4WKZOO7DKAR5SVR44JPNU,1,"4/27/2021, 10:00:13 PM","4/27/2021, 10:00:13 PM",0.0,381.5068,-381.5068,1.0,"10/24/2022, 4:24:11 PM","10/24/2022, 4:24:11 PM",0.0,0.001619,-0.001619,both
3733,O6R423MZ2IS3LJRJTQJKOQ6RAV6Y7SUJQABRBSPNR4ULL2NDY63HGCZ6BE,1,"4/27/2021, 9:16:18 PM","4/27/2021, 9:16:18 PM",0.0,32.0,-32.0,1.0,"10/24/2022, 4:23:26 PM","10/24/2022, 4:23:26 PM",0.0,0.002,-0.002,both
3737,F33BZW2KHCTYGIMMJPU2CLQMR2GHA3QHMFBFFP3LT3EJPOUNTDJEKKNPZQ,1,"4/27/2021, 6:53:28 AM","4/27/2021, 6:53:28 AM",0.0,4.0,-4.0,1.0,"10/24/2022, 11:39:52 AM","10/24/2022, 11:39:52 AM",0.0,0.002,-0.002,both
3741,56ERFIACCQBY2UYP6U7Y32GRP76BXHV7WVLX4B3WZIHVHGTBMT5TW5RSFU,2,"4/9/2021, 4:19:14 AM","4/27/2021, 4:09:05 AM",0.0,1201.397922,-1201.397922,1.0,"10/22/2022, 12:08:03 PM","10/22/2022, 12:08:03 PM",0.0,0.002,-0.002,both
3742,CMKP267YZPHBIDTHSYIEMOG7Y4PHMMNNILLSACEGY2VTL7F477OV2C4JTE,1,"4/27/2021, 3:41:10 AM","4/27/2021, 3:41:10 AM",0.0,2379.01767,-2379.01767,1.0,"10/24/2022, 10:18:39 AM","10/24/2022, 10:18:39 AM",0.0,0.002,-0.002,both
3744,CKYJEEEMJD6HYFIGHD4T3L2MBWU2OW43X6I2TMXZJMINQNU3KN64JS6FCE,2,"4/8/2021, 11:09:08 AM","4/26/2021, 10:05:24 PM",0.0,137319.0,-137319.0,1.0,"10/24/2022, 10:17:24 AM","10/24/2022, 10:17:24 AM",0.0,0.002,-0.002,both
3746,2QRGUNJFXBTSTWB6NUBOLK7ZPAMHT7CGCPPYY7FS35KYIQFDPT6L22YMKY,2,"4/26/2021, 4:28:11 PM","4/26/2021, 4:35:11 PM",0.0,14399.6,-14399.6,1.0,"10/21/2022, 2:17:15 PM","10/21/2022, 2:17:15 PM",0.0,0.002,-0.002,both
3749,P3XI7KMYFGOMQ4CKTXRHLVZV2NMYYX3WO35WLTW2G4Y54ATIMYV4JJ6VM4,1,"4/26/2021, 12:09:08 PM","4/26/2021, 12:09:08 PM",0.0,5310.63345,-5310.63345,1.0,"10/24/2022, 4:53:41 PM","10/24/2022, 4:53:41 PM",0.0,0.002,-0.002,both
3756,XAZ2Y5PWAQXI4LYWYBVTUKFK7QGKG2JGATJZJCB3TYB2GTJDV2UNMD4ON4,1,"4/26/2021, 6:44:11 AM","4/26/2021, 6:44:11 AM",0.0,4437.48,-4437.48,1.0,"10/24/2022, 9:22:05 PM","10/24/2022, 9:22:05 PM",0.0,0.002,-0.002,both
3759,VSHA7QXZRD656KPBNDHFCBLBN2KJ2ARIFAHE6UP5YUIX5K3ABCN53O6LDA,1,"4/26/2021, 5:15:10 AM","4/26/2021, 5:15:10 AM",0.0,526.455012,-526.455012,1.0,"10/24/2022, 8:34:07 PM","10/24/2022, 8:34:07 PM",0.0,0.001474,-0.001474,both
3761,ZDVYV4SQRCCDJ765IZFVZGETMN6UK5K3PSUW6BQ3HAJWUVNBSZAY4BJS6Y,2,"4/21/2021, 8:49:11 PM","4/22/2021, 9:28:14 PM",0.0,112.4136,-112.4136,1.0,"10/24/2022, 10:30:26 PM","10/24/2022, 10:30:26 PM",0.0,0.001335,-0.001335,both
3764,UNC45DPP3LVHJLTTXCYTQL6FYGGZU7OPIGZPJJRG2CGZPR52FEZKZYSKSA,4,"4/21/2021, 11:27:08 AM","4/22/2021, 7:03:30 PM",0.0,3280.0,-3280.0,1.0,"10/24/2022, 7:56:23 PM","10/24/2022, 7:56:23 PM",0.0,0.002,-0.002,both
3768,ZEFQ5PHGKSAX7LJZTXE2X67IGYDHL3KG4DKAMNVFNUKWPCHS2XKDSW5HCE,2,"4/22/2021, 12:26:26 AM","4/22/2021, 8:35:14 AM",0.0,28271.55477,-28271.55477,1.0,"10/24/2022, 10:30:55 PM","10/24/2022, 10:30:55 PM",0.0,0.002,-0.002,both
3770,7Q6YOIDUHP3CGBLYMNTQGXSRTCUSTE4YOZS7Z7S4B6LMNJV2OYCO5JGYVM,1,"4/22/2021, 7:24:16 AM","4/22/2021, 7:24:16 AM",0.0,3674.3485,-3674.3485,1.0,"10/23/2022, 11:15:48 AM","10/23/2022, 11:15:48 AM",0.0,0.002,-0.002,both
3772,BUBXW4XUGYT76JF2ZDOHXO3WWSJ4FAYSLA657PCPWBGM4MIJHYDEE35RKQ,3,"4/16/2021, 9:33:20 PM","4/22/2021, 6:07:09 AM",0.0,449.365,-449.365,1.0,"10/24/2022, 9:55:10 AM","10/24/2022, 9:55:10 AM",0.0,0.002,-0.002,both
3774,2CYUA2552JQZNL6HU5M27MDVPHJMMD2OSX3NWF5PZOLC5NWROB45KDCXAU,1,"4/22/2021, 5:18:08 AM","4/22/2021, 5:18:08 AM",0.0,12750.150673,-12750.150673,1.0,"10/21/2022, 10:27:03 AM","10/21/2022, 10:27:03 AM",0.0,0.002,-0.002,both
3778,D2DRJ3EVR3ICCZ57DEG4ROY4W55O4OQJZ5C7I3VLMRWALPPEE5PG5QUZ2I,6,"4/7/2021, 7:46:24 AM","4/22/2021, 3:10:13 AM",0.0,685.175165,-685.175165,1.0,"10/24/2022, 10:34:22 AM","10/24/2022, 10:34:22 AM",0.0,0.002,-0.002,both
3817,NT2RT6K72QP453FA35D6HMV7G5GERBBKAFZVWE72JCBCXSHSKCYLACCXOI,1,"4/21/2021, 3:34:10 AM","4/21/2021, 3:34:10 AM",0.0,6293.1663,-6293.1663,1.0,"10/24/2022, 4:11:24 PM","10/24/2022, 4:11:24 PM",0.0,0.002,-0.002,both
3822,M3CGD6GI5TQHU2DYB3FX57IBN7ZEAU4NFEQBNT7AMF4QBM64VDJ74QTCQU,1,"4/21/2021, 1:00:17 AM","4/21/2021, 1:00:17 AM",0.0,225.18,-225.18,1.0,"10/24/2022, 3:14:17 PM","10/24/2022, 3:14:17 PM",0.0,0.001775,-0.001775,both
3842,EEVKA5N7VVFAV6FWGEKERDLKAD5PXIH7UETHWQCVZBAXCGMKQCDWSXXUQU,1,"4/20/2021, 1:26:12 PM","4/20/2021, 1:26:12 PM",0.0,77.2555,-77.2555,1.0,"10/24/2022, 11:17:37 AM","10/24/2022, 11:17:37 AM",0.0,0.001923,-0.001923,both
3856,ARSQKHHSW722W3MNYCV4PR4ZM5SSO5TGGFZBD4P2J5UMPNZMM7N2OWA2GM,1,"4/20/2021, 9:30:10 AM","4/20/2021, 9:30:10 AM",0.0,2893.9,-2893.9,1.0,"10/23/2022, 8:39:39 PM","10/23/2022, 8:39:39 PM",0.0,0.002,-0.002,both
3867,5SGKQ2ZSLM3SZHRAOLH7KFYW6OZJAQBRRYVWA446E74I3XAR2YKUFHHF7I,1,"4/20/2021, 5:56:20 AM","4/20/2021, 5:56:20 AM",0.0,1188.9684,-1188.9684,1.0,"10/22/2022, 5:47:02 PM","10/22/2022, 5:47:02 PM",0.0,0.002,-0.002,both
3877,3IVMZ7INWNHVXKSWYMVWAMTSIQXNIOGR5FH5BPCORTELC7WRI6FL6KXWTE,1,"4/20/2021, 3:05:21 AM","4/20/2021, 3:05:21 AM",0.0,83.2485,-83.2485,1.0,"10/21/2022, 9:04:04 PM","10/21/2022, 9:04:04 PM",0.0,0.001917,-0.001917,both
3897,RLVZQCX5D2TS33AU6B2VUO2MJ5O54JW2LRPAQ6COOBQQR7R6Y75HIIYMGM,2,"4/15/2021, 10:57:14 AM","4/19/2021, 1:27:08 PM",0.0,41.585947,-41.585947,1.0,"10/24/2022, 6:15:56 PM","10/24/2022, 6:15:56 PM",0.0,0.002,-0.002,both
3910,AVER4KJGIC7MCGPCHBZEDPBPSD6ZKN7XTAJRZRQMFU3XHME3KEF6LHZGRY,2,"4/16/2021, 6:43:10 PM","4/19/2021, 9:44:17 AM",0.0,661.3167,-661.3167,1.0,"10/23/2022, 9:40:11 PM","10/23/2022, 9:40:11 PM",0.0,0.001992,-0.001992,both
3924,HADUQKWEJVJAZCOXYYWY6JFG3WQNVMNTXSPR4I2AEUWLZJVRK2BLYTCXNM,13,"9/14/2020, 11:39:13 PM","4/18/2021, 11:13:18 PM",0.0,1862809.434528,-1862809.434528,1.0,"10/24/2022, 12:52:41 PM","10/24/2022, 12:52:41 PM",0.0,0.002,-0.002,both
3927,I553Z5O5VBMHCI7Z4RRRRLXKLUTIIKTSX4CBC5MO23XLISS7HZWZBVOYQE,1,"4/18/2021, 10:01:16 PM","4/18/2021, 10:01:16 PM",0.0,83.3718,-83.3718,1.0,"10/24/2022, 1:21:58 PM","10/24/2022, 1:21:58 PM",0.0,0.002,-0.002,both
3936,44ERMW36U2HEOY4AFFBNI5HC4XPE4E22DDRK7RLPZGN5XCXGD5LIEN2QMU,1,"4/18/2021, 8:26:08 AM","4/18/2021, 8:26:08 AM",0.0,591.316699,-591.316699,1.0,"10/22/2022, 2:33:05 AM","10/22/2022, 2:33:05 AM",0.0,0.002,-0.002,both
3946,WNK6MMEFHSBXCPAJ2VJ7FIALTSULMU4GVEXXMCHK7IQFENOVXHX55RPNV4,1,"4/17/2021, 11:44:15 PM","4/17/2021, 11:44:15 PM",0.0,90.2799,-90.2799,1.0,"10/24/2022, 9:01:31 PM","10/24/2022, 9:01:31 PM",0.0,0.002,-0.002,both
3950,VZ6SA3RTMPLJYD76O7KIF5A7IFH27V2BCLU2JDK76T2DLKWIMVI7UFXXO4,1,"4/17/2021, 8:09:31 PM","4/17/2021, 8:09:31 PM",0.0,27899.0063,-27899.0063,1.0,"10/24/2022, 8:40:45 PM","10/24/2022, 8:40:45 PM",0.0,0.002,-0.002,both
3956,LPO3KL2QKDZ27OSVJEZGHCUYGJEU7E2OWSWE64WOWNJLHS7JG2IOGMDKM4,1,"4/17/2021, 9:46:11 AM","4/17/2021, 9:46:11 AM",0.0,1932.5925,-1932.5925,1.0,"10/24/2022, 3:02:09 PM","10/24/2022, 3:02:09 PM",0.0,0.002,-0.002,both
3977,G5BHXR3Q5P6WKDE23YARGXCHOAW6BOST5SIR6ZATBEBYI4LAN3GHZZ25XE,1,"4/16/2021, 2:37:13 AM","4/16/2021, 2:37:13 AM",0.0,2200.0,-2200.0,1.0,"10/24/2022, 12:16:06 PM","10/24/2022, 12:16:06 PM",0.0,0.002,-0.002,both
3983,CT3TBRWX7ALFQWDJ3AO34LKDNNOY2YBHEHIRBTDBX7VVKIEMOJASXHBL5E,1,"4/15/2021, 9:26:11 PM","4/15/2021, 9:26:11 PM",0.0,954.8188,-954.8188,1.0,"10/24/2022, 10:26:32 AM","10/24/2022, 10:26:32 AM",0.0,0.002,-0.002,both
3986,UGD23SGCOEJADI3XYSLILM6QKESXPAU7NKVGKOXB5I77AK3BSR2UZCRDJI,1,"4/15/2021, 11:26:20 AM","4/15/2021, 11:26:20 AM",0.0,215.7858,-215.7858,1.0,"10/24/2022, 7:48:11 PM","10/24/2022, 7:48:11 PM",0.0,0.002,-0.002,both
4004,IG7A3RXK36DCQWPO5WIU7YS4T57DJN7JVNO5NAEYCFAQTQORQ7Y2HN4YVM,2,"4/14/2021, 10:09:07 PM","4/14/2021, 10:18:21 PM",0.0,1294.0,-1294.0,1.0,"10/24/2022, 1:31:57 PM","10/24/2022, 1:31:57 PM",0.0,0.002,-0.002,both
4018,YMPE2I3A4RQ5RFM66RGU3JKHQOIN4RSDQDALYKJGJPGLQKUFYD5POB64GA,1,"4/14/2021, 7:25:13 AM","4/14/2021, 7:25:13 AM",0.0,9182.193823,-9182.193823,1.0,"10/24/2022, 10:07:20 PM","10/24/2022, 10:07:20 PM",0.0,0.002,-0.002,both
4020,LFG7QFV56H57C6HJWCBHQV3L6AEU4RRC5IURECYXGVCX4W5CELSXLN2S6M,2,"4/9/2021, 11:06:22 PM","4/14/2021, 6:35:09 AM",0.0,3870.4624,-3870.4624,1.0,"10/24/2022, 2:50:57 PM","10/24/2022, 2:50:57 PM",0.0,0.002,-0.002,both
4021,XNPJZHK4XUVKC4RZXBVVHHGOBWBLHU3CFCYOFV32WGZ7WZ3PUUR2QDUJDM,2,"4/14/2021, 6:26:11 AM","4/14/2021, 6:31:11 AM",0.0,1079.521099,-1079.521099,1.0,"10/24/2022, 9:35:23 PM","10/24/2022, 9:35:23 PM",0.0,0.002,-0.002,both
4038,L7CXBJRKPLCX76B2LAWEO4GGV52Y63OXEHMV7RMQ27NAD3PCCRH364C2TU,1,"4/13/2021, 9:23:26 PM","4/13/2021, 9:23:26 PM",0.0,267.566,-267.566,1.0,"10/24/2022, 2:45:37 PM","10/24/2022, 2:45:37 PM",0.0,0.002,-0.002,both
4043,IS2746WNVQSK6DJDRPKOK56VLRKJZPHZLLT45NQVJKP6JYRTBWJMDRNXKA,1,"4/13/2021, 5:32:22 PM","4/13/2021, 5:32:22 PM",0.0,5114.196228,-5114.196228,1.0,"10/24/2022, 1:44:35 PM","10/24/2022, 1:44:35 PM",0.0,0.002,-0.002,both
4094,ICDTOHYMXAE5MCGZ3BWKEQYQGFT63GKNRRC5SJBHQOYCGWT7ROYZUFWCP4,2,"4/12/2021, 11:40:15 PM","4/13/2021, 12:53:33 AM",0.0,587.6257,-587.6257,1.0,"10/24/2022, 1:27:51 PM","10/24/2022, 1:27:51 PM",0.0,0.002,-0.002,both
4127,BKYUSUKM5SQIEMGW3VDEGMI4U33THVRISY7ZADMX7Q2JF6IXCBZUTICNVQ,1,"4/12/2021, 4:42:19 PM","4/12/2021, 4:42:19 PM",0.0,77.7009,-77.7009,1.0,"10/24/2022, 9:45:44 AM","10/24/2022, 9:45:44 AM",0.0,0.001923,-0.001923,both
4184,XZ3IQALUMTKA4MJLZFHAZ46HQIKFBXSR53VDQ7OSPTICNN36JCXFQYJFEE,1,"4/12/2021, 7:55:24 AM","4/12/2021, 7:55:24 AM",0.0,1085.0,-1085.0,1.0,"10/24/2022, 9:46:44 PM","10/24/2022, 9:46:44 PM",0.0,0.002,-0.002,both
4189,XNR34QYGLP44GAJVGD6S6WIIFSJXXOLXQ24DYHJFA7VI3DZKBBETEPVYMQ,1,"4/12/2021, 6:45:19 AM","4/12/2021, 6:45:19 AM",0.0,1251.9,-1251.9,1.0,"10/24/2022, 9:35:23 PM","10/24/2022, 9:35:23 PM",0.0,0.002,-0.002,both
4232,QLIARSD2XUO7QSAYMCS2KVIAVWAKJQ5NQ7ZYBQI4XGM4O5CVK4NV6HOTOE,1,"4/11/2021, 7:53:13 PM","4/11/2021, 7:53:13 PM",0.0,19.0399,-19.0399,1.0,"10/24/2022, 5:41:55 PM","10/24/2022, 5:41:55 PM",0.0,0.001475,-0.001475,both
4255,FZ4BZTNZRYCRNOIMB5MEBLBYTUSG5YL3OZ335ABZ4546D4ZYN3MYHZVZAY,1,"4/11/2021, 5:00:28 AM","4/11/2021, 5:00:28 AM",0.0,137.868682,-137.868682,1.0,"10/24/2022, 12:11:32 PM","10/24/2022, 12:11:32 PM",0.0,0.001862,-0.001862,both
4266,UWG7DUNUHG7AHOU7WQ4CURI574QW5RWKE2XVA4ROC443U4I3EQVBGSVV4M,1,"4/11/2021, 1:04:12 AM","4/11/2021, 1:04:12 AM",0.0,10.293406,-10.293406,1.0,"10/24/2022, 8:05:39 PM","10/24/2022, 8:05:39 PM",0.0,0.002,-0.002,both
4276,S4WYKRB5TSP6762N3LCSVVVXNA5G22MLILARQB32DA3CRUCB5EGGVQVZCE,1,"4/10/2021, 9:09:29 AM","4/10/2021, 9:09:29 AM",0.0,560.2123,-560.2123,1.0,"10/24/2022, 6:33:10 PM","10/24/2022, 6:33:10 PM",0.0,0.00144,-0.00144,both
4282,KWNNHOULUJHQG5KLMSU6RG7GT3ADNKSCLG6L7GNFS4GLXB5QHSYGB4335I,1,"4/9/2021, 9:44:14 PM","4/9/2021, 9:44:14 PM",0.0,530.408254,-530.408254,1.0,"10/24/2022, 2:36:42 PM","10/24/2022, 2:36:42 PM",0.0,0.002,-0.002,both
4287,SZIFBJ4EJEYLMMO432B2ZA54S4XJKUSPQFTO73HTCAORL4LQVX266I6APA,2,"4/1/2021, 11:48:10 AM","4/9/2021, 12:23:11 PM",0.0,480.6019,-480.6019,1.0,"10/24/2022, 7:02:09 PM","10/24/2022, 7:02:09 PM",0.0,0.002,-0.002,both
4289,7VYNFTN3LPDVOZDMK4B53ZQ3CUZBHSREECYOATEJCH5YZWTOM4S4KHQPZQ,1,"4/9/2021, 7:58:19 AM","4/9/2021, 7:58:19 AM",0.0,200.0,-200.0,1.0,"10/23/2022, 12:53:53 PM","10/23/2022, 12:53:53 PM",0.0,0.002,-0.002,both
4294,AUSOVCIHQB3JMXE7P3VVKGXVVHBUKIHUU7S6R6S6LOAOL7TR2YKZOQLFGQ,1,"4/9/2021, 3:07:16 AM","4/9/2021, 3:07:16 AM",0.0,79.428072,-79.428072,1.0,"10/23/2022, 9:30:14 PM","10/23/2022, 9:30:14 PM",0.0,0.002,-0.002,both
4299,2W6SOS6RTGWXDBZ6U3BHBBIT5W4XWMSKLC3LNZBZRXMX4OLTUHFGIPWEZI,2,"4/8/2021, 10:33:12 PM","4/8/2021, 10:33:16 PM",0.0,105.0,-105.0,1.0,"10/21/2022, 3:46:48 PM","10/21/2022, 3:46:48 PM",0.0,0.002,-0.002,both
4300,XQQRKIZERVAZ4UNB327FMBWACFKFCJMR27PZ4RTFSPSHN732MEAAXPGRZY,2,"4/8/2021, 8:35:12 PM","4/8/2021, 8:56:34 PM",0.0,7042.907,-7042.907,1.0,"10/24/2022, 9:38:02 PM","10/24/2022, 9:38:02 PM",0.0,0.002,-0.002,both
4302,VJQVTGAUYKC7F2POBYFSL2FDLRIN7RGGODSUZUMFJSXEXR2GAP3W2H2MHA,2,"4/8/2021, 6:27:08 PM","4/8/2021, 7:24:14 PM",0.0,1492.0984,-1492.0984,1.0,"10/24/2022, 8:25:11 PM","10/24/2022, 8:25:11 PM",0.0,0.002,-0.002,both
